X Y
0.715403 0.813625
0.391779 0.827125
0.173226 0.893107
0.829798 0.941786
0.093002 0.108852
0.182566 0.617973
0.392781 0.550191
0.602335 0.784560
0.377315 0.514213
0.412050 0.550541
0.170955 0.493113
0.226897 0.868192
0.371982 0.409463
0.486164 0.675904
0.472407 0.719825
0.021840 0.290585
0.202703 0.624175
0.075145 0.580018
0.138389 0.487195
0.130560 0.545709
0.782826 0.887318
0.179933 0.412788
0.481417 0.955123
0.675918 0.708314
0.117777 0.309479
0.029305 0.541528
0.823314 0.927108
0.194041 0.845154
0.217693 0.396744
0.153427 0.496396
0.794142 0.936253
0.383714 0.974075
0.349041 0.865131
0.573445 0.752513
0.072859 0.691222
0.061993 0.796663
0.018406 0.532232
0.528937 0.905738
0.026923 0.308969
0.013060 0.180350
0.805365 0.807202
0.116603 0.189079
0.054210 0.710475
0.490604 0.627655
0.462989 0.563463
0.318876 0.524981
0.360126 0.600283
0.616279 0.698317
0.230549 0.654878
0.074082 0.399721
0.065263 0.101005
0.281356 0.514055
0.384999 0.840265
0.304158 0.981525
0.366187 0.738121
0.109460 0.395296
0.518441 0.812594
0.062097 0.382045
0.736253 0.954938
0.279639 0.653923
0.931720 0.962972
0.626411 0.907833
0.114495 0.636173
0.374294 0.616329
0.211733 0.421902
0.817198 0.852344
0.133787 0.879295
0.234389 0.703726
0.318669 0.970642
0.243194 0.556285
0.280450 0.869605
0.112226 0.578612
0.059293 0.263051
0.458169 0.971424
0.476471 0.669902
0.393326 0.810373
0.089819 0.897106
0.006796 0.492312
0.048597 0.085199
0.119594 0.512714
0.091326 0.226540
0.073660 0.150619
0.489591 0.531829
0.122043 0.966062
0.201730 0.515369
0.317706 0.815711
0.480984 0.744915
0.523531 0.600578
0.257629 0.861314
0.087854 0.906057
0.499575 0.577445
0.437886 0.621618
0.543506 0.639616
0.136986 0.319941
0.832441 0.862879
0.296459 0.902789
0.299357 0.930042
0.133784 0.995675
0.368373 0.614768
0.740590 0.891904
0.215346 0.998219
0.347174 0.841072
0.468367 0.962023
0.031303 0.605353
0.281964 0.863744
0.013891 0.146822
0.136409 0.310349
0.049610 0.435766
0.431441 0.608764
0.170250 0.253887
0.061252 0.517424
0.364173 0.513477
0.406740 0.832540
0.437893 0.757465
0.301788 0.906124
0.052946 0.934931
0.370697 0.866419
0.285951 0.802138
0.974168 0.975852
0.097621 0.144418
0.018709 0.296448
0.071140 0.320496
0.202572 0.869663
0.128621 0.644025
0.728138 0.951597
0.579656 0.825759
0.096015 0.809396
0.134094 0.158556
0.783872 0.972270
0.285946 0.757930
0.078427 0.141448
0.226749 0.714601
0.135659 0.288886
0.098282 0.937594
0.096151 0.773403
0.204646 0.835372
0.415831 0.490592
0.386330 0.893120
0.105769 0.363134
0.174432 0.632123
0.064990 0.853327
0.492571 0.589815
0.261544 0.893421
0.414676 0.647875
0.011009 0.434702
0.783757 0.825230
0.688988 0.848747
0.009887 0.305288
0.347849 0.980869
0.596216 0.745116
0.321118 0.857760
0.638537 0.735794
0.256238 0.516643
0.418396 0.653567
0.777598 0.781829
0.205060 0.466586
0.630576 0.883617
0.188905 0.441205
0.281870 0.743192
0.100839 0.920407
0.478985 0.606474
0.345485 0.735224
0.123117 0.205266
0.326877 0.827595
0.017079 0.957453
0.711212 0.969985
0.597916 0.900117
0.436870 0.833264
0.487859 0.718740
0.576456 0.588699
0.195173 0.984632
0.189898 0.614974
0.437617 0.736874
0.281923 0.480213
0.307808 0.778086
0.074746 0.568981
0.485508 0.713893
0.624422 0.680681
0.030060 0.436588
0.625298 0.887739
0.647100 0.907220
0.367952 0.408106
0.516020 0.675760
0.694779 0.934263
0.246443 0.613915
0.093524 0.655393
0.694538 0.717361
0.345509 0.724598
0.153949 0.970807
0.612337 0.801049
0.878027 0.980289
0.209155 0.394048
0.329610 0.722765
0.378158 0.934664
0.509182 0.930360
0.443663 0.686461
0.403822 0.540486
0.358819 0.389320
0.455424 0.567974
0.290971 0.341036
0.078927 0.833122
0.814391 0.834121
0.715004 0.764680
0.090139 0.740515
0.765492 0.806204
0.101126 0.127197
0.031451 0.392097
0.254032 0.596640
0.059476 0.853055
0.118968 0.676144
0.133412 0.952854
0.750062 0.932578
0.348015 0.840201
0.646405 0.774220
0.240704 0.677857
0.166317 0.708937
0.098767 0.817456
0.256097 0.352799
0.213113 0.673758
0.006361 0.332081
0.284935 0.524419
0.456997 0.497352
0.866809 0.875349
0.280133 0.873170
0.207430 0.630035
0.012944 0.492365
0.154454 0.162280
0.527361 0.611451
0.122053 0.123621
0.421847 0.604564
0.302052 0.568979
0.042031 0.651758
0.217255 0.671484
0.675354 0.876887
0.074043 0.416896
0.147378 0.998205
0.062748 0.269431
0.121826 0.779229
0.383793 0.451130
0.844034 0.918597
0.087458 0.303843
0.122728 0.129489
0.096078 0.401719
0.771208 0.771432
0.278607 0.845252
0.188328 0.425985
0.695415 0.965282
0.030305 0.647398
0.098527 0.125499
0.704634 0.942562
0.044096 0.564148
0.867991 0.908604
0.261042 0.823592
0.539776 0.996618
0.692097 0.993158
0.158618 0.828870
0.607837 0.712393
0.270303 0.416127
0.193312 0.660439
0.399296 0.630535
0.027266 0.460784
0.409328 0.988145
0.182379 0.567946
0.383558 0.852773
0.045256 0.991395
0.125639 0.820267
0.049679 0.487683
0.065090 0.130846
0.619611 0.882106
0.712399 0.725898
0.428547 0.838038
0.446014 0.615311
0.277839 0.495694
0.102993 0.920176
0.182306 0.591452
0.198669 0.871418
0.452713 0.658660
0.268257 0.771090
0.683816 0.980657
0.334345 0.975683
0.070024 0.987038
0.011731 0.705342
0.191465 0.584370
0.222099 0.939108
0.064839 0.953427
0.612087 0.881610
0.288642 0.295903
0.408266 0.680961
0.656644 0.898807
0.037340 0.112847
0.010947 0.794141
0.315640 0.596426
0.469942 0.604282
0.013169 0.218696
0.043206 0.669813
0.117503 0.772855
0.319906 0.532348
0.104853 0.241289
0.354136 0.969871
0.202918 0.669583
0.467672 0.645541
0.766230 0.783312
0.568381 0.777506
0.434891 0.581549
0.250952 0.571268
0.103914 0.458185
0.103725 0.721896
0.479988 0.526449
0.519998 0.914878
0.107998 0.516200
0.629905 0.643927
0.165047 0.189218
0.911114 0.962456
0.614463 0.869182
0.009329 0.503629
0.046232 0.793617
0.153544 0.217284
0.081739 0.201826
0.186798 0.786686
0.296277 0.582428
0.011631 0.305606
0.086057 0.752775
0.707911 0.949046
0.123824 0.754142
0.742663 0.770832
0.298777 0.343799
0.819551 0.879691
0.198282 0.906293
0.450560 0.785644
0.223909 0.532299
0.083391 0.297262
0.028238 0.207215
0.051405 0.770901
0.050367 0.276825
0.195310 0.776515
0.346136 0.854488
0.328995 0.627601
0.600033 0.647980
0.269203 0.849366
0.524075 0.896186
0.911047 0.954586
0.142531 0.257183
0.053879 0.449206
0.297273 0.382874
0.076807 0.897306
0.030855 0.988153
0.071438 0.286813
0.136178 0.334930
0.587892 0.837055
0.195374 0.644288
0.109763 0.337905
0.901471 0.918837
0.445852 0.955350
0.368042 0.743126
0.338225 0.444849
0.378530 0.921854
0.293738 0.449969
0.181900 0.348895
0.490468 0.915141
0.504071 0.685842
0.559429 0.613834
0.023747 0.460900
0.416250 0.900713
0.212725 0.754475
0.345562 0.853156
0.123554 0.778564
0.434968 0.742663
0.253930 0.927067
0.121165 0.435830
0.275962 0.611633
0.350971 0.780034
0.297475 0.910400
0.371300 0.926538
0.167664 0.651796
0.118564 0.119718
0.480600 0.983546
0.250641 0.756562
0.595179 0.601611
0.536596 0.892655
0.512011 0.930463
0.213877 0.883311
0.670861 0.684253
0.008247 0.212886
0.857066 0.864950
0.460240 0.824279
0.835932 0.858411
0.011776 0.086573
0.082032 0.713487
0.083506 0.939033
0.718187 0.754367
0.623286 0.726434
0.591384 0.845719
0.288796 0.297099
0.085927 0.606089
0.692662 0.972574
0.124142 0.204268
0.145208 0.635943
0.418914 0.768494
0.362377 0.386167
0.248846 0.953761
0.231887 0.537642
0.286678 0.372239
0.273991 0.317473
0.232108 0.394689
0.142725 0.518786
0.575620 0.638357
0.867386 0.956585
0.026308 0.330560
0.648033 0.926655
0.492047 0.630053
0.030988 0.049403
0.509804 0.818090
0.837078 0.975977
0.048321 0.979803
0.494763 0.815249
0.453606 0.895483
0.308926 0.320992
0.852068 0.903055
0.389981 0.878376
0.233616 0.784716
0.178676 0.881649
0.364555 0.500265
0.153897 0.197858
0.084402 0.202219
0.177661 0.579165
0.017468 0.481624
0.377106 0.958474
0.031185 0.357843
0.466267 0.601572
0.129834 0.821258
0.249108 0.779381
0.292332 0.626215
0.266445 0.962939
0.249165 0.671321
0.159817 0.904631
0.153524 0.191002
0.262473 0.601198
0.582968 0.728741
0.815599 0.926480
0.204548 0.670988
0.704201 0.883092
0.242533 0.782649
0.053256 0.938568
0.200044 0.881073
0.127952 0.388669
0.001223 0.943551
0.614539 0.841014
0.061406 0.380965
0.131557 0.953120
0.004650 0.516684
0.299333 0.307419
0.072684 0.810723
0.009543 0.801566
0.190235 0.289667
0.081046 0.505385
0.495438 0.695585
0.360924 0.549675
0.296371 0.365575
0.066359 0.759863
0.067282 0.685442
0.176415 0.421397
0.756417 0.777937
0.406879 0.984501
0.275124 0.902317
0.074518 0.624138
0.029327 0.627684
0.177358 0.996118
0.609410 0.823264
0.054026 0.785825
0.244661 0.810443
0.190641 0.479858
0.768584 0.838976
0.202040 0.468331
0.229227 0.379398
0.464448 0.985053
0.043693 0.407663
0.018350 0.288354
0.218106 0.582112
0.361783 0.794508
0.274366 0.638381
0.149946 0.738725
0.224140 0.651756
0.120087 0.704361
0.661219 0.848658
0.450714 0.679569
0.137012 0.668820
0.261681 0.498796
0.463328 0.987058
0.051221 0.737695
0.011347 0.563238
0.267599 0.306846
0.715969 0.957013
0.000065 0.396758
0.369591 0.450779
0.076327 0.506604
0.119599 0.338008
0.005399 0.582928
0.320623 0.950505
0.257786 0.797043
0.156634 0.490556
0.053794 0.685094
0.299416 0.321393
0.278407 0.727480
0.124238 0.905910
0.412513 0.848850
0.431778 0.863639
0.474533 0.752401
0.082338 0.701915
0.188860 0.360745
0.429395 0.725178
0.217318 0.292771
0.461514 0.649097
0.156410 0.936047
0.401497 0.970554
0.668365 0.950941
0.187149 0.509420
0.657019 0.894300
0.704553 0.737583
0.098328 0.375586
0.618591 0.737545
0.106012 0.683417
0.293281 0.323331
0.103152 0.359207
0.868627 0.981884
0.184600 0.402928
0.512962 0.839845
0.577427 0.593394
0.110929 0.675755
0.413300 0.898199
0.027275 0.815070
0.690403 0.718117
0.188995 0.793555
0.077324 0.513860
0.083856 0.945951
0.108301 0.996082
0.226221 0.685728
0.361484 0.558455
0.066670 0.774784
0.063741 0.140803
0.080034 0.141065
0.087016 0.150407
0.432346 0.435894
0.159113 0.540646
0.579907 0.789154
0.074832 0.153371
0.498996 0.745285
0.201309 0.790817
0.226711 0.850272
0.174301 0.658687
0.235606 0.400676
0.680139 0.958090
0.296607 0.582266
0.007914 0.371438
0.735638 0.801390
0.042345 0.234633
0.546675 0.999731
0.037150 0.501171
0.291988 0.664675
0.177386 0.750553
0.447091 0.857525
0.117571 0.455887
0.038153 0.794715
0.596105 0.827961
0.008424 0.142780
0.575544 0.864842
0.306965 0.549060
0.103301 0.598952
0.213734 0.975415
0.117651 0.728681
0.021830 0.295037
0.152562 0.187877
0.643763 0.691347
0.297888 0.464131
0.269925 0.800490
0.175842 0.563284
0.069138 0.293493
0.588530 0.771199
0.559888 0.741093
0.011226 0.602839
0.155781 0.695536
0.284755 0.641843
0.165463 0.740462
0.204593 0.948955
0.051408 0.098995
0.662279 0.742213
0.520743 0.954245
0.857503 0.861591
0.557127 0.572113
0.655127 0.722590
0.312575 0.379136
0.185940 0.517168
0.328091 0.774870
0.270344 0.838810
0.769511 0.791087
0.203017 0.853264
0.062488 0.521676
0.852844 0.883917
0.606567 0.888801
0.639527 0.836346
0.391294 0.656503
0.451204 0.467432
0.199547 0.296012
0.542031 0.832876
0.433401 0.995944
0.676074 0.854687
0.385153 0.519892
0.264521 0.559301
0.365673 0.629657
0.131799 0.565220
0.398096 0.824008
0.177941 0.288788
0.063263 0.854016
0.143475 0.448417
0.597842 0.638428
0.675460 0.869078
0.248411 0.703489
0.071769 0.426352
0.583449 0.654275
0.292703 0.318017
0.563685 0.921105
0.790184 0.941560
0.280279 0.288918
0.115832 0.886632
0.713321 0.963933
0.891082 0.961732
0.667422 0.962851
0.388085 0.659698
0.097883 0.668453
0.474045 0.681954
0.623514 0.867725
0.553147 0.739346
0.228200 0.370701
0.608290 0.616285
0.030399 0.706173
0.284738 0.825848
0.387505 0.607466
0.068530 0.250127
0.222897 0.629230
0.182169 0.480680
0.355814 0.656214
0.162634 0.943260
0.525494 0.565342
0.210781 0.968258
0.599473 0.819071
0.584543 0.629872
0.525245 0.869281
0.455719 0.912750
0.476747 0.524250
0.162877 0.699644
0.153480 0.860689
0.006231 0.912306
0.290151 0.817216
0.385896 0.815645
0.044418 0.593339
0.094210 0.643891
0.412410 0.678753
0.273762 0.937655
0.548034 0.729482
0.494553 0.734724
0.158878 0.869557
0.513448 0.706306
0.504656 0.770423
0.177634 0.381618
0.660663 0.920495
0.325795 0.973998
0.020492 0.968451
0.674758 0.678982
0.158857 0.837843
0.663862 0.941406
0.338470 0.999036
0.646773 0.656234
0.919210 0.967924
0.108772 0.634175
0.199934 0.811123
0.187433 0.906329
0.110433 0.895906
0.267943 0.726043
0.260378 0.931805
0.249584 0.583366
0.012576 0.403013
0.037188 0.907055
0.013133 0.436395
0.196185 0.591627
0.368613 0.671675
0.443111 0.890636
0.014491 0.202511
0.234569 0.826935
0.634030 0.849992
0.126848 0.271073
0.346807 0.757825
0.125771 0.251714
0.789056 0.970770
0.393634 0.728519
0.015592 0.900842
0.171915 0.499555
0.257380 0.472932
0.938386 0.974090
0.436815 0.871274
0.544261 0.830449
0.238575 0.530823
0.648424 0.846168
0.087792 0.712014
0.547648 0.622544
0.122099 0.803611
0.238284 0.379479
0.120177 0.214929
0.060693 0.112589
0.039947 0.563719
0.032981 0.736369
0.448384 0.758172
0.477735 0.865416
0.106449 0.716019
0.244895 0.382993
0.597922 0.863315
0.396684 0.810704
0.319828 0.725331
0.289050 0.564716
0.096145 0.499575
0.257747 0.428806
0.294222 0.953815
0.451501 0.539116
0.904188 0.934730
0.117438 0.381850
0.288935 0.486967
0.509119 0.577985
0.051683 0.605263
0.077560 0.737172
0.149791 0.335308
0.165978 0.997158
0.070790 0.460199
0.776413 0.903504
0.222511 0.893852
0.285354 0.436137
0.046447 0.742179
0.469446 0.540330
0.005904 0.547007
0.152853 0.953104
0.475394 0.902995
0.050255 0.058322
0.098381 0.692023
0.092663 0.094207
0.254262 0.523528
0.476632 0.752017
0.510941 0.952027
0.655012 0.902547
0.203834 0.461511
0.553364 0.566920
0.407815 0.684139
0.417439 0.762002
0.349029 0.993002
0.136408 0.476386
0.091569 0.777622
0.301150 0.729583
0.752947 0.777783
0.166435 0.933643
0.598123 0.683100
0.250019 0.690952
0.835626 0.913641
0.675642 0.799606
0.501057 0.884177
0.209296 0.382302
0.230009 0.510447
0.111885 0.982955
0.288229 0.593484
0.096377 0.234818
0.260037 0.825038
0.568397 0.935679
0.624644 0.863663
0.295338 0.461408
0.301430 0.504634
0.015080 0.955594
0.549078 0.761236
0.174513 0.273030
0.402431 0.877323
0.258656 0.970828
0.813002 0.883300
0.234760 0.601982
0.133421 0.649543
0.034064 0.647814
0.488697 0.959240
0.349063 0.747353
0.630653 0.764560
0.248649 0.666609
0.178394 0.282713
0.405446 0.728173
0.307037 0.952675
0.007754 0.754692
0.713932 0.982295
0.243803 0.644000
0.144360 0.874457
0.249958 0.338851
0.005460 0.010193
0.141439 0.647175
0.043356 0.546884
0.499560 0.573230
0.003764 0.041855
0.127411 0.247567
0.351550 0.927686
0.397364 0.601507
0.100114 0.271996
0.239356 0.881433
0.528608 0.635235
0.477186 0.497513
0.642628 0.938316
0.185883 0.532819
0.041810 0.307906
0.001239 0.801592
0.408976 0.986867
0.228831 0.886162
0.101700 0.538234
0.071052 0.938857
0.595490 0.698286
0.332217 0.831082
0.333211 0.976644
0.145265 0.312474
0.198636 0.945825
0.537480 0.889906
0.072833 0.639180
0.428139 0.969880
0.197478 0.240954
0.353335 0.920362
0.568037 0.686547
0.897006 0.990101
0.741801 0.855705
0.229801 0.803185
0.149072 0.767281
0.191785 0.333224
0.738261 0.909512
0.002034 0.288191
0.580266 0.698266
0.565262 0.681090
0.272489 0.971723
0.304947 0.422741
0.240641 0.906271
0.369237 0.978902
0.614169 0.715396
0.003587 0.910303
0.328678 0.583853
0.608568 0.896858
0.694839 0.756668
0.437758 0.833153
0.231824 0.240078
0.297427 0.536771
0.662819 0.862222
0.697195 0.903460
0.331028 0.496531
0.112734 0.303258
0.195169 0.441411
0.338269 0.655778
0.412446 0.874483
0.293209 0.850204
0.061804 0.753101
0.035453 0.519723
0.589598 0.710092
0.440232 0.927867
0.365870 0.754050
0.341231 0.841021
0.581910 0.702839
0.368491 0.483012
0.261328 0.482546
0.583650 0.889848
0.368462 0.803907
0.209014 0.212754
0.229357 0.876399
0.277099 0.811267
0.579238 0.861168
0.268217 0.494233
0.019545 0.749469
0.515362 0.628194
0.523156 0.917759
0.490630 0.752514
0.803659 0.897114
0.282473 0.486713
0.280541 0.865676
0.145544 0.348942
0.060794 0.709324
0.107608 0.525997
0.200543 0.869278
0.020120 0.421759
0.600747 0.902580
0.383123 0.529027
0.166052 0.229573
0.646027 0.720836
0.522638 0.791570
0.069778 0.583432
0.500895 0.792116
0.273123 0.608503
0.318113 0.859928
0.633122 0.749326
0.049987 0.804661
0.462856 0.650734
0.707240 0.845979
0.098976 0.345813
0.363952 0.745003
0.066649 0.886589
0.350066 0.398433
0.081606 0.867291
0.937625 0.962088
0.307901 0.877522
0.355645 0.439522
0.256216 0.451490
0.849923 0.994236
0.473573 0.478714
0.125829 0.145525
0.570360 0.908156
0.552697 0.679922
0.503197 0.891333
0.001627 0.189376
0.483221 0.539863
0.047848 0.282781
0.046226 0.592434
0.460927 0.962036
0.077299 0.556013
0.563000 0.580496
0.447346 0.564627
0.769872 0.919030
0.303345 0.686593
0.024289 0.871029
0.186276 0.507511
0.410892 0.598813
0.051173 0.342521
0.523711 0.969796
0.013939 0.169028
0.660411 0.783810
0.088059 0.482880
0.194548 0.391404
0.073300 0.193762
0.778397 0.887907
0.082503 0.302108
0.486271 0.886029
0.629562 0.864386
0.170827 0.694069
0.030198 0.851700
0.290347 0.459074
0.648534 0.764659
0.453570 0.540902
0.339936 0.543152
0.202772 0.332733
0.026802 0.776272
0.402814 0.937593
0.626781 0.948761
0.023711 0.618077
0.077151 0.115048
0.476496 0.725686
0.732708 0.791047
0.331950 0.825958
0.477799 0.671886
0.369110 0.680570
0.004619 0.839824
0.483419 0.652705
0.213872 0.320080
0.435129 0.443259
0.016709 0.314836
0.105883 0.211488
0.037446 0.413493
0.109719 0.406556
0.094064 0.114338
0.145758 0.862475
0.710566 0.880553
0.886914 0.924438
0.200634 0.853678
0.215461 0.635762
0.476646 0.917281
0.494313 0.514092
0.330774 0.604032
0.573070 0.864128
0.029503 0.178285
0.412494 0.689466
0.153086 0.829365
0.143586 0.450023
0.061534 0.094183
0.150664 0.191827
0.249010 0.626568
0.716012 0.967380
0.467368 0.810408
0.249734 0.879862
0.499874 0.556924
0.064748 0.332356
0.302516 0.497560
0.047797 0.453181
0.098158 0.395307
0.299372 0.347168
0.314547 0.815470
0.638568 0.771834
0.445226 0.830966
0.163322 0.513259
0.718307 0.945701
0.443261 0.565732
0.527955 0.873302
0.586502 0.999932
0.132580 0.533705
0.632668 0.660536
0.407007 0.551998
0.210366 0.295693
0.070513 0.294939
0.129132 0.533896
0.222149 0.685803
0.685736 0.887715
0.421420 0.501825
0.478851 0.828427
0.053823 0.689217
0.124120 0.839699
0.264883 0.612964
0.005507 0.844417
0.066795 0.507712
0.781693 0.784602
0.470405 0.922274
0.183475 0.453308
0.059836 0.237298
0.142525 0.183955
0.076997 0.407408
0.251826 0.863715
0.001023 0.392867
0.441094 0.847640
0.478705 0.911498
0.067639 0.579903
0.495403 0.871147
0.393621 0.637928
0.055103 0.470618
0.045337 0.852022
0.536205 0.558279
0.373252 0.389510
0.033141 0.814345
0.237151 0.511847
0.586967 0.775894
0.269427 0.325839
0.176552 0.349578
0.311408 0.892289
0.734797 0.982300
0.418631 0.767938
0.279785 0.522488
0.648093 0.790942
0.482530 0.917520
0.116781 0.451439
0.242049 0.913237
0.262815 0.777093
0.310890 0.755731
0.456346 0.698883
0.221371 0.522112
0.337538 0.585408
0.517192 0.819249
0.229015 0.302044
0.505527 0.964003
0.588849 0.658830
0.196780 0.277740
0.078849 0.665407
0.160565 0.994163
0.330155 0.353109
0.663509 0.835682
0.317112 0.493645
0.411740 0.825059
0.398527 0.860900
0.241447 0.649341
0.231585 0.909720
0.119688 0.534826
0.937831 0.965140
0.067082 0.267986
0.318249 0.730591
0.103668 0.635362
0.224235 0.304142
0.652608 0.769387
0.176026 0.204236
0.202431 0.673243
0.278457 0.322119
0.208069 0.216289
0.484274 0.605508
0.005741 0.587942
0.892084 0.893477
0.082425 0.902750
0.217876 0.384126
0.325089 0.393902
0.663762 0.705280
0.703264 0.942220
0.027398 0.911333
0.158508 0.314657
0.186483 0.642782
0.054513 0.421564
0.324314 0.827750
0.141432 0.542190
0.211876 0.466521
0.144221 0.533523
0.444856 0.526036
0.486277 0.631339
0.168818 0.406442
0.522351 0.621991
0.667329 0.928765
0.758930 0.991643
0.756516 0.900362
0.533834 0.968392
0.366882 0.469926
0.132414 0.921263
0.224708 0.577270
0.447299 0.710984
0.208609 0.616117
0.015659 0.684905
0.277938 0.538010
0.306896 0.945267
0.191683 0.333070
0.940671 0.960314
0.461498 0.849538
0.268888 0.383796
0.640651 0.787607
0.553583 0.947547
0.013373 0.669785
0.243649 0.979561
0.140529 0.435332
0.395646 0.774129
0.930738 0.954850
0.789363 0.833365
0.646468 0.725860
0.109657 0.799019
0.754765 0.902522
0.125142 0.395416
0.342963 0.423004
0.092788 0.942732
0.378064 0.648528
0.314517 0.773710
0.078620 0.375029
